state,TL,TC,TR,ML,MC,MR,BL,BC,BR
_+X+O+O+_+_+X+X+ ,0.0,0.0,0.0,0.0,0.31142752254337946,0.044974080000000013,0.0,0.0,0.2261462401673165
X+O+_+X+O+X+O+ +X,0.0,0.0,0.9995943518079272,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
X+O+_+X+O+X+ + + ,0.0,0.0,0.3848427246237491,0.0,0.0,0.0,0.8999915343369422,0.9999999999999998,0.5835253528902141
_+X+_+O+O+X+O+X+X,0.9999995982654892,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+O+_+X+X+ ,0.0,0.0,0.7182663774081239,0.8216041901895891,0.0,0.700883652612402,0.0,0.0,0.9999999999999998
X+X+O+X+_+_+ +O+ ,0.0,0.0,0.0,0.0,0.3948226560000001,0.1718769752096938,0.8226007541039503,0.0,0.4726608310820321
X+_+O+_+O+X+ + +X,0.0,0.8999999999687858,0.0,0.7093322575334498,0.0,0.0,0.9999999999999998,0.8999999999999997,0.0
_+X+X+O+_+_+X+O+ ,0.0,0.0,0.0,0.0,0.5922691992944611,0.33639150312762595,0.0,0.0,0.0
_+_+O+_+X+_+X+O+X,0.7578416828732528,0.5163663720840734,0.0,0.2352105991833358,0.0,0.3490308679966561,0.0,0.0,0.0
X+X+O+_+O+X+ +O+X,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.9999999999999998,0.0,0.0
_+X+X+_+X+O+ +O+ ,0.4220433016271512,0.0,0.0,0.0,0.0,0.0,0.18643078096234772,0.0,0.15336324999875406
_+O+X+X+O+_+X+X+O,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+O+X+X+X+O+ ,0.0,0.0,0.4999999999733002,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+X+X+_+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979539389139801
O+X+X+X+O+_+ +O+X,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0
O+X+_+O+_+X+X+X+O,0.0,0.0,0.0,0.0,0.9999999999999892,0.0,0.0,0.0,0.0
X+O+X+_+_+O+ +X+ ,0.0,0.0,0.0,0.0,0.7995289227942699,0.0,0.1431069397313093,0.0,0.22056361819945602
O+_+_+_+X+_+O+X+X,0.0,0.8999663422889148,0.4147576038796633,0.9999999999999998,0.0,0.508512750921467,0.0,0.0,0.0
O+_+X+_+X+O+O+X+X,0.0,0.4999999988142893,0.0,0.9999999984822904,0.0,0.0,0.0,0.0,0.0
X+O+O+_+X+X+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+_+_+O+O+X+ ,0.0,0.4252807279530064,0.0,0.13281408000000006,0.14400000000000002,0.0,0.0,0.0,0.17328314373825446
_+X+_+O+O+X+X+X+O,0.9999999999999998,0.0,0.4999999999733002,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+O+_+_+X+X+O,0.0,0.0,0.0,0.0,0.4999999999999989,0.0,0.0,0.0,0.0
_+O+_+_+X+X+O+ +X,0.030198969843787518,0.0,0.1983344300302529,0.6235762898842587,0.0,0.0,0.0,0.0,0.0
O+X+X+O+_+O+X+ +X,0.0,0.0,0.0,0.0,0.9999908656147668,0.0,0.0,0.0,0.0
_+X+X+O+_+O+X+ + ,0.09109746754135437,0.0,0.0,0.0,0.9987620599607148,0.0,0.0,0.17999998786802407,0.2501682819127349
X+_+_+O+X+O+X+ + ,0.0,0.0,0.1779247412917077,0.0,0.0,0.0,0.0,0.0,0.5516655279793018
_+X+X+X+O+O+ + + ,0.8102750020015117,0.0,0.0,0.0,0.0,0.0,0.20673853307176904,0.3407461447944804,0.492497916527756
_+O+O+X+_+X+ + +X,0.999972124068502,0.0,0.0,0.0,0.6050412516189845,0.0,0.3239710589846934,0.5773742911973082,0.0
X+_+O+X+O+O+ +X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999998712,0.0,0.0
X+O+X+X+O+_+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.4999999341798178,0.0,0.0,0.4999999999999999
_+O+X+X+O+_+ +X+ ,0.530163276510546,0.0,0.0,0.0,0.0,0.3272603067663437,0.4499997178775357,0.0,0.8235706785697723
O+_+O+X+X+O+X+X+ ,0.0,0.9819856014905182,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999888016
_+O+X+_+X+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+X+O+O+ +X+X,0.39587932290745576,0.2848855107418797,0.5877691585259809,0.0,0.0,0.0,0.8100086657443526,0.0,0.0
O+_+_+_+X+X+X+O+ ,0.0,0.14399998104378756,0.08999999999998189,0.3200999534747027,0.0,0.0,0.0,0.0,0.00013612998875534648
O+_+O+X+_+X+ +X+ ,0.0,0.9999999999999982,0.0,0.0,0.8999999999997126,0.0,0.7877661070706659,0.0,0.6199382640292446
_+X+O+X+_+O+X+ + ,0.42717145590859096,0.0,0.0,0.0,0.3665738599713719,0.0,0.0,0.1593765496583532,0.9999999157501668
_+X+_+O+_+_+O+X+X,0.9999999157501668,0.0,0.4976374999741191,0.0,0.5313599999999994,0.5313586099854641,0.0,0.0,0.0
_+X+O+_+_+X+O+X+ ,0.3961375693963631,0.0,0.0,0.5508973572159189,0.9999970068446468,0.0,0.0,0.0,0.21682863303386435
_+O+O+X+O+X+ +X+X,0.9997403851570734,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
_+O+O+X+_+_+ +X+X,0.9940970418964132,0.0,0.0,0.0,0.5399516980425574,0.0,0.7077318204087704,0.0,0.0
X+_+_+O+X+O+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23498164864613624
_+_+_+O+O+X+X+X+ ,0.5190102259979396,0.44392853505995505,0.33786572280032706,0.0,0.0,0.0,0.0,0.0,0.87707356211677
_+O+X+X+_+_+O+ +X,0.0,0.0,0.0,0.0,0.0,0.15399705055778676,0.0,0.2534779625047688,0.0
X+O+O+O+X+X+X+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981110534068524
O+X+_+O+_+X+X+O+X,0.0,0.0,0.499999042190287,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+X+O+_+O+X+X,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0
O+X+O+_+_+_+ +X+X,0.0,0.0,0.0,0.3624863207582203,0.3105832769003909,0.0,0.6108181536214545,0.0,0.0
_+X+X+O+X+X+O+O+ ,0.9926213023705164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999986002
O+_+_+X+X+_+X+O+ ,0.0,0.3598963194663163,0.13854237557053525,0.0,0.0,0.22340547651599527,0.0,0.0,0.0
X+X+O+X+O+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.5770779390424882,0.9999999999999998,0.7990075598316697,0.6500591467811001
_+O+_+X+_+O+X+X+ ,0.25299784906495554,0.0,0.03268218641920822,0.0,0.0,0.0,0.0,0.0,0.15095784701951998
_+X+X+_+O+X+ +O+ ,0.2283118980924717,0.0,0.0,0.0,0.0,0.0,0.20597540213506385,0.0,0.3681260244361935
O+X+O+O+X+_+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999997538,0.0
O+O+X+_+_+_+X+ +X,0.0,0.0,0.0,0.0,0.15484177612786154,0.0029596806696649265,0.0,0.2382981805555177,0.0
_+O+_+_+O+X+ +X+X,0.08996396933087185,0.0,0.44414793717897344,0.0,0.0,0.0,0.19842626233701224,0.0,0.0
_+O+_+X+_+_+O+X+X,0.2650175999999995,0.0,0.8999597381006312,0.0,0.6672087431260676,0.3554590984167681,0.0,0.0,0.0
O+_+O+O+X+X+X+X+ ,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+O+X+O+X+X+ +X,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.4999999971051979,0.0
O+X+X+_+_+O+X+ + ,0.0,0.0,0.0,0.16067264716800006,0.8958345279505955,0.0,0.0,0.051415247093760025,0.3784451762499457
O+O+_+_+X+_+ +X+X,0.0,0.0,0.9999999999999998,0.6758542268172011,0.0,0.2583180292525145,0.8999170025094674,0.0,0.0
X+O+_+_+O+X+O+X+X,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
X+X+O+_+X+O+ + + ,0.0,0.0,0.0,0.24520086923433795,0.0,0.0,0.17055229845057962,0.4940845546391061,0.9999999999999998
O+_+X+O+_+X+X+ + ,0.0,0.0,0.0,0.0,0.6316382970798098,0.0,0.0,0.0,0.390187819762495
X+_+O+X+O+_+ +X+ ,0.0,0.5312690312837959,0.0,0.0,0.0,0.5645153795741993,0.9999999999999998,0.0,0.7895761157996439
O+_+X+X+_+X+ +O+ ,0.0,0.0,0.0,0.0,0.3239937279151965,0.0,0.0,0.0,0.686962414390555
_+O+X+X+O+O+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+_+X+X+O+O+ ,0.0,0.0,0.0,0.997582148360771,0.0,0.0,0.0,0.0,0.9999999999992306
_+X+_+O+X+X+O+ + ,0.9980657186886168,0.0,0.2527395372390601,0.0,0.0,0.0,0.0,0.8999999999881338,0.6851185524044554
O+X+X+_+O+O+ +X+X,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.4999999999981654,0.0,0.0
X+O+X+_+_+_+O+ +X,0.0,0.0,0.0,0.0,0.3039264,0.08999997107511525,0.0,0.17767543038575084,0.0
_+X+X+O+X+X+O+ +O,0.999998084380574,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
X+_+O+_+_+O+ +X+X,0.0,0.0,0.0,0.0,0.3801133812320345,0.0,0.4187533015470142,0.0,0.0
O+O+_+X+X+_+X+O+X,0.0,0.0,0.9999999999999176,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+X+X+_+ + + ,0.0,0.0,0.0,0.0,0.0,0.2899745351686546,0.0,0.32909879078761384,0.6010506049190241
_+_+_+_+X+O+O+X+X,0.3053553452125112,0.2500797111491703,0.0,0.2243827946165934,0.0,0.0,0.0,0.0,0.0
_+_+X+O+X+O+O+X+X,0.9999998683596356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+X+_+_+X+ +X+ ,0.0,0.0,0.0,0.4050083628426573,0.5551615774017444,0.0,0.32399999999999995,0.0,0.6259459451752964
_+O+O+X+_+X+O+X+X,0.9999987740035674,0.0,0.0,0.0,0.95601953488896,0.0,0.0,0.0,0.0
O+X+_+X+O+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0
X+X+O+_+_+_+ +O+X,0.0,0.0,0.0,0.07528025893017076,0.770844413986173,0.000140441053430305,0.5750328694367787,0.0,0.0
_+O+_+X+X+_+O+ +X,0.2437086014732616,0.0,0.1439998870121688,0.0,0.0,0.2865744653125765,0.0,0.0023147526047905547,0.0
X+O+O+_+_+X+X+X+O,0.0,0.0,0.0,0.4999999997513385,0.0,0.0,0.0,0.0,0.0
O+_+_+_+X+X+O+ +X,0.0,0.3901928328100819,0.6668596329491667,0.9999999999999998,0.0,0.0,0.0,0.3019072734065594,0.0
X+X+O+O+_+_+X+ + ,0.0,0.0,0.0,0.0,0.5032249999795964,0.27106350538752005,0.0,0.3192374720220802,0.7890399479768313
O+X+_+X+O+X+O+ +X,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
O+O+X+_+_+_+ +X+X,0.0,0.0,0.0,0.054400647168000034,0.0,0.3327444493080858,0.16897395437087634,0.0,0.0
O+O+X+X+_+_+O+X+X,0.0,0.0,0.0,0.0,0.0,0.4999996861449133,0.0,0.0,0.0
_+O+X+_+O+_+X+ +X,0.21596376757554264,0.0,0.0,0.34688415472143125,0.0,0.6741267658652166,0.0,0.9999999999999998,0.0
O+X+X+_+O+X+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
X+X+O+O+O+X+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.4999999954768717
X+X+_+X+X+O+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999995982654892
_+_+_+O+X+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+O+X+O+X+X+ +X,0.9969776854509638,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
_+O+_+X+O+_+X+ +X,0.6370926032698612,0.0,0.5535614671378001,0.0,0.0,0.3309658320928071,0.0,0.9999999999999998,0.0
X+X+O+X+_+O+O+ +X,0.0,0.0,0.0,0.0,0.9999999987858323,0.0,0.0,0.0,0.0
X+X+O+X+_+O+ + + ,0.0,0.0,0.0,0.0,0.3457747167329966,0.0,0.828337521839848,0.3883660119367789,0.9999999999999998
O+O+_+_+X+X+O+X+X,0.0,0.0,0.9774820018631476,0.9999999999999342,0.0,0.0,0.0,0.0,0.0
_+X+O+X+X+O+O+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+X+O+O+ + ,0.27561948379780266,0.0,0.3439882703355001,0.0,0.0,0.0,0.0,0.7148879486870726,0.5556936048430579
X+X+O+_+_+O+ + +X,0.0,0.0,0.0,0.0,0.8957498701653825,0.0,0.6637844961382243,2.30790635067046e-06,0.0
X+O+O+_+_+X+ + +X,0.0,0.0,0.0,0.0,0.5296997930333589,0.0,0.03597926400000001,0.78149058277385,0.0
O+X+X+X+O+_+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.4999999990514314,0.0,0.0,0.9999999999999998
O+_+X+X+_+_+O+X+ ,0.0,0.2356219849770964,0.0,0.0,0.6163942948163338,0.44160420781986265,0.0,0.0,0.6805224275646682
O+X+_+_+_+X+O+X+ ,0.0,0.0,0.5324154993019848,0.9999999999999998,0.8999509991286594,0.0,0.0,0.0,0.8099262143212946
_+_+X+_+O+O+X+ +X,0.4739197941930084,0.8175999287534543,0.0,0.9999999999999998,0.0,0.0,0.0,0.8999999999999997,0.0
X+_+X+O+_+_+X+O+ ,0.0,0.2803006019347541,0.0,0.0,0.4276281001689377,0.2963969857909297,0.0,0.0,0.0
X+O+X+_+_+X+ +O+ ,0.0,0.0,0.0,0.12122100612997885,0.999999999028666,0.0,0.8229649574859124,0.0,0.8999999992743375
O+O+_+X+_+X+O+X+X,0.0,0.0,0.9999984675044592,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+X+_+O+X+ +X,0.0,0.0,0.0,0.0,0.073728,0.0,0.0,0.3162222063824885,0.0
X+O+O+_+_+X+X+ + ,0.0,0.0,0.0,0.08505219767500803,0.0,0.0,0.0,0.24008945530065184,0.29700512139623153
X+O+X+X+X+O+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+O+X+X+_+ +O+X,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0
O+X+O+X+_+X+ + + ,0.0,0.0,0.0,0.0,0.8996179596411022,0.0,0.0,0.07070296330731733,0.361107525086056
_+X+_+O+_+O+X+ +X,0.0,0.0,0.0,0.0,0.83222784,0.0,0.0,0.47689355343833795,0.0
O+_+_+X+O+_+X+X+ ,0.0,0.7601078038163511,0.8135484398974304,0.0,0.0,0.6046463667051611,0.0,0.0,0.9999999999999998
O+_+X+_+X+O+ + +X,0.0,0.28042722380464497,0.0,0.5114328161260137,0.0,0.0,0.5937110027200624,0.3019948165878358,0.0
X+O+_+O+_+_+X+X+ ,0.0,0.0,0.10366401856670872,0.0,0.23676989651668304,0.20308608000000009,0.0,0.0,0.4499326416147937
X+X+O+_+O+_+ +X+ ,0.0,0.0,0.0,0.8999999764087383,0.0,0.8999999999632051,0.9999999999999998,0.0,0.8999999999999997
_+X+X+O+X+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+_+O+_+ +X+X,0.0,0.0,0.0,0.1738091256210037,0.0,0.3839755049152513,0.50591701404523,0.0,0.0
O+X+_+O+_+X+ +X+ ,0.0,0.0,0.1888310169546609,0.0,0.8821920884721728,0.0,0.9999999999999998,0.0,0.4817907916021377
X+_+X+X+_+O+ +O+ ,0.0,0.4911404777536423,0.0,0.0,0.0,0.0,0.000131545220853513,0.0,0.3088751941332269
O+X+X+X+X+O+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.4999998971559653,0.0,0.0
O+X+_+_+X+_+O+ +X,0.0,0.0,0.5029191621009039,0.9999999999999998,0.0,0.4371386201632405,0.0,0.7624888454798466,0.0
X+_+_+O+_+X+O+ +X,0.0,0.000730933876949348,0.0,0.0,0.5416450559997819,0.0,0.0,0.0006669085479700353,0.0
O+_+_+_+_+X+O+X+X,0.0,0.6905338090116311,0.8999999999965946,0.9999999999999998,0.3499229464865328,0.0,0.0,0.0,0.0
_+_+O+X+O+X+X+ + ,0.8999999999999997,0.3709521288499977,0.0,0.0,0.0,0.0,0.0,0.4735502759586866,0.4785677310459842
_+X+X+X+X+O+O+O+ ,0.4909928007452591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999927629948
O+O+X+X+X+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.4997971759039636,0.0,0.0
_+X+X+O+O+_+ + +X,0.843916204005813,0.0,0.0,0.0,0.0,0.9999999999999998,0.2805900030732341,0.3238193535257821,0.0
_+X+X+O+O+_+X+O+X,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
_+X+O+_+O+_+ +X+X,0.5563088764691021,0.0,0.0,0.6378380870751308,0.0,0.5822228621634613,0.9999999999999998,0.0,0.0
_+_+X+X+O+_+X+O+ ,0.8999999999985884,0.9999999999999998,0.0,0.0,0.0,0.5383465338114773,0.0,0.0,0.4772551341728017
_+O+X+X+O+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
_+O+O+X+X+_+ +X+ ,0.9999999999999998,0.0,0.0,0.0,0.0,0.8753669003159585,0.4754022719040096,0.0,0.3781345730194943
X+O+_+O+O+X+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0
X+_+_+O+O+X+X+ + ,0.0,0.738919018169342,0.4499999999915737,0.0,0.0,0.0,0.0,0.8044358287906352,0.4499999999989433
O+_+X+X+_+O+O+X+X,0.0,0.4887410009315738,0.0,0.0,0.4999999911657648,0.0,0.0,0.0,0.0
_+O+_+X+O+_+ +X+X,0.20479783398508364,0.0,0.4727180517525759,0.0,0.0,0.3444970147434602,0.6333999752067581,0.0,0.0
X+O+_+X+O+_+O+X+X,0.0,0.0,0.9999999999999998,0.0,0.0,0.4999999999863298,0.0,0.0,0.0
O+_+X+O+X+_+ +X+ ,0.0,0.6989657053626838,0.0,0.0,0.0,0.3768183416817729,0.9999999999999998,0.0,0.5426663987955611
O+O+X+X+O+X+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
X+O+O+X+_+X+ +O+X,0.0,0.0,0.0,0.0,0.999492939759909,0.0,0.0,0.0,0.0
X+O+O+X+X+_+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+X+_+O+X+ ,0.07372799999507873,0.12411144684639375,0.0,0.0,0.0,0.04211937041920821,0.0,0.0,0.1396311923440127
X+O+O+X+_+X+O+X+ ,0.0,0.0,0.0,0.0,0.8657822720000001,0.0,0.0,0.0,0.0
O+X+O+_+X+_+ + +X,0.0,0.0,0.0,0.4330652810499228,0.0,0.17953324913005025,0.4184028706385766,0.44999999999999984,0.0
O+X+O+_+X+O+X+ +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999663000668,0.0
O+X+O+O+X+X+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999995076,0.4999963462459068,0.0
X+_+_+O+O+_+ +X+X,0.0,0.2602076490855756,0.5859460636868132,0.0,0.0,0.9999999999999998,0.8999999999999064,0.0,0.0
X+X+_+O+O+_+O+X+X,0.0,0.0,0.9995943518079272,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
_+O+_+X+X+O+ +X+ ,0.16175318668264016,0.0,0.5308556402645982,0.0,0.0,0.0,0.2879320278262929,0.0,0.7594064168375023
X+X+_+O+X+O+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+O+X+X+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+O+_+X+X+ ,0.452359366708865,0.0,0.0,0.5006250534528207,0.0,0.6704021438731902,0.0,0.0,0.8999999999999997
O+X+O+X+X+_+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0
_+_+_+X+O+X+O+ +X,0.6963859778576882,0.5869655737596053,0.9999999999999998,0.0,0.0,0.0,0.0,0.529808241430329,0.0
X+X+_+O+_+_+X+O+ ,0.0,0.0,0.2219258955464128,0.0,0.4740201875726635,0.2791772743692809,0.0,0.0,0.2593972522556821
_+X+O+X+O+_+ + +X,0.8021825615125326,0.0,0.0,0.0,0.0,0.6085751604157411,0.9999999999999998,0.7617516418678281,0.0
_+_+_+_+O+X+O+X+X,0.6208551273498039,0.6797871081702282,0.9999999999999998,0.6604409903038829,0.0,0.0,0.0,0.0,0.0
X+_+O+O+X+X+X+ +O,0.0,0.4999999981473268,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0
X+X+O+_+_+X+ +O+ ,0.0,0.0,0.0,0.17327318668264016,0.4737599851904589,0.0,0.8384885015107951,0.0,0.6366058376510503
X+O+X+_+X+_+O+ + ,0.0,0.0,0.0,0.1467022807555498,0.0,0.19650471853956109,0.0,0.4391991081450639,0.8098871982855713
X+O+O+_+X+_+X+ + ,0.0,0.0,0.0,0.23090834907469254,0.0,0.2716294675147882,0.0,0.0,0.3506474625920274
X+_+O+_+_+_+O+X+X,0.0,0.7285632875386892,0.0,0.6681700287937116,0.9999999999999998,0.7260509960204902,0.0,0.0,0.0
X+X+_+O+X+X+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999981212
O+_+O+_+_+X+ +X+X,0.0,0.9999999999999998,0.0,0.3837194306892685,0.6469072882543703,0.0,0.8999999999993797,0.0,0.0
X+_+X+O+X+X+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999857275230732
O+_+O+_+X+X+O+X+X,0.0,0.999675481446342,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+O+X+X+_+O+ +X+ ,0.08505219767500803,0.0,0.0,0.0,0.0,0.0,0.04680000000000002,0.0,0.18792889978753144
X+X+_+X+O+X+O+O+ ,0.0,0.0,0.9992077183748576,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
_+X+X+O+O+X+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+O+_+X+X+X+ ,0.0,0.04841275392000003,0.3922827574505856,0.0,0.7759972634280952,0.0,0.0,0.0,0.4337108803540486
X+_+X+_+X+O+O+ + ,0.0,0.3743203886690569,0.0,0.0,0.0,0.0,0.0,0.11519372791541292,0.17593493515502112
X+_+X+X+O+_+ +O+ ,0.0,0.9999999999999998,0.0,0.0,0.0,0.2825488921376175,0.5198880174196361,0.0,0.2487640674472567
X+_+_+O+_+O+X+ +X,0.0,0.0,0.08784000000000003,0.0,0.0,0.0,0.0,0.363145142351318,0.0
_+X+X+X+O+X+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999568640856
X+O+X+_+X+X+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999568640856
X+O+X+_+_+X+O+ + ,0.0,0.0,0.0,0.18711119646720006,0.1036787036294438,0.0,0.0,0.5291509580914565,0.7408199274449867
X+X+O+X+O+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
_+_+_+O+X+X+O+ +X,0.9999999999999176,0.425511464098537,0.7585616324104305,0.0,0.0,0.0,0.0,0.16837526152258875,0.0
_+_+O+X+X+O+ + +X,0.8104169572333809,0.5959658643527783,0.0,0.0,0.0,0.0,0.0,0.3172811582462291,0.0
X+O+X+X+X+_+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999909537434
X+_+_+O+_+O+ +X+X,0.0,0.0,0.0,0.0,0.8926258176000001,0.0,0.3315144369372052,0.0,0.0
X+_+X+O+_+O+O+X+X,0.0,0.0,0.0,0.0,0.9999999858652238,0.0,0.0,0.0,0.0
_+X+O+X+O+X+ + + ,0.8999995109843175,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.7407284246504042,0.8999999999999977
_+_+X+X+O+O+ + +X,0.4499999999995173,0.6364761194759054,0.0,0.0,0.0,0.0,0.449999999983546,0.788582022997016,0.0
O+X+O+_+_+X+O+X+X,0.0,0.0,0.0,0.9999455548212928,0.9999999999999998,0.0,0.0,0.0,0.0
O+X+_+_+_+_+O+X+X,0.0,0.0,0.6693347416882591,0.9999999999999998,0.899247013698629,0.5880095626928858,0.0,0.0,0.0
X+O+X+O+_+O+X+ +X,0.0,0.0,0.0,0.0,0.67232,0.0,0.0,0.0,0.0
_+_+X+O+X+X+O+ + ,0.9999999999954132,0.6550027152238137,0.0,0.0,0.0,0.0,0.0,0.5532522076164414,0.8999999999999977
_+O+X+X+O+X+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999348149
X+_+_+X+_+O+O+ +X,0.0,0.17929107670531505,0.29519996640551216,0.0,0.7513467461813825,0.0,0.0,0.002611676767358498,0.0
O+X+X+O+_+X+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+_+X+X+O+ ,0.0,0.3873465024739687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+X+_+X+O+O+ ,0.0,0.0,0.0,0.0,0.9999926924918136,0.0,0.0,0.0,0.7378560000000001
X+_+O+O+_+_+ +X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.6488280323798066,0.0,0.0
X+X+O+O+_+_+O+X+X,0.0,0.0,0.0,0.0,0.9999999953683169,0.0,0.0,0.0,0.0
_+O+_+X+_+X+O+X+ ,0.0,0.0,0.2512651656270743,0.0,0.7898757458226153,0.0,0.0,0.0,0.2588162761682155
_+X+_+X+O+X+ +O+ ,0.7277956867468764,0.0,0.8202986822018972,0.0,0.0,0.0,0.8884765335478769,0.0,0.8999999999999997
_+X+_+O+_+X+X+O+ ,0.06581524709376001,0.0,0.08746672520960411,0.0,0.0,0.0,0.0,0.0,0.3114101944507166
_+_+X+X+X+O+ +O+ ,0.2032941311821672,0.0,0.0,0.0,0.0,0.0,0.1799626154626186,0.0,0.2701367615390459
_+X+O+X+O+_+ +X+ ,0.8999719658200365,0.0,0.0,0.0,0.0,0.8998800370648652,0.9999999999999998,0.0,0.8999999999999941
X+_+X+O+_+_+O+ +X,0.0,0.0,0.0,0.0,0.1152,0.3011525588304764,0.0,0.0,0.0
X+O+O+O+X+X+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4998701925785367
_+_+X+_+O+X+X+O+ ,0.4854264192166121,0.9999999999999998,0.0,0.4421229998101673,0.0,0.0,0.0,0.0,0.8999999999999997
O+X+X+_+O+_+X+ + ,0.0,0.0,0.0,0.8999999995721535,0.0,0.8999999991264642,0.0,0.8103427229758178,0.9999999999999998
